season,team,1st-half-points-per-game,1st-half-time-of-possession-share-pct,2nd-half-points-per-game,2nd-half-time-of-possession-share-pct,average-scoring-margin,average-team-passer-rating,average-time-of-possession-net-of-ot,completion-pct,defensive-touchdowns-per-game,field-goal-attempts-per-game,field-goals-made-per-game,first-downs-per-game,fourth-down-conversion-pct,fourth-down-conversions-per-game,fumble-recovery-pct,fumbles-lost-per-game,giveaways-per-game,interception-pct,interceptions-per-game,interceptions-thrown-per-game,net-yards-per-punt-attempt,offensive-touchdowns-per-game,opponent-1st-half-points-per-game,opponent-2nd-half-points-per-game,opponent-average-team-passer-rating,opponent-average-time-of-possession-net-of-ot,opponent-completion-pct,opponent-defensive-touchdowns-per-game,opponent-field-goal-attempts-per-game,opponent-field-goals-made-per-game,opponent-first-downs-per-game,opponent-fourth-down-conversion-pct,opponent-fourth-down-conversions-per-game,opponent-net-punt-yards-per-game,opponent-net-yards-per-punt-attempt,opponent-offensive-touchdowns-per-game,opponent-pass-attempts-per-game,opponent-passing-first-down-pct,opponent-passing-first-downs-per-game,opponent-passing-touchdown-pct,opponent-passing-touchdowns-per-game,opponent-passing-yards-per-game,opponent-penalty-first-downs-per-game,opponent-plays-per-game,opponent-points-per-game,opponent-points-per-play,opponent-punt-attempts-per-game,opponent-punts-per-offensive-score,opponent-punts-per-play,opponent-red-zone-scores-per-game,opponent-red-zone-scoring-attempts-per-game,opponent-rushing-attempts-per-game,opponent-rushing-first-down-pct,opponent-rushing-first-downs-per-game,opponent-rushing-play-pct,opponent-rushing-touchdown-pct,opponent-rushing-touchdowns-per-game,opponent-rushing-yards-pct,opponent-rushing-yards-per-game,opponent-third-down-conversion-pct,opponent-third-down-conversions-per-game,opponent-touchdowns-per-game,opponent-two-point-conversion-pct,opponent-yards-per-completion,opponent-yards-per-game,opponent-yards-per-pass-attempt,opponent-yards-per-play,opponent-yards-per-rush-attempt,pass-intercepted-pct,passing-play-pct,passing-touchdowns-per-game,passing-yards-per-game,penalties-per-game,penalty-first-downs-per-game,penalty-yards-per-game,plays-per-game,points-per-play,points-per-play-margin,punt-attempts-per-game,qb-sacked-pct,qb-sacked-per-game,red-zone-scoring-attempts-per-game,red-zone-scoring-pct,rushing-attempts-per-game,rushing-first-downs-per-game,rushing-play-pct,rushing-touchdown-pct,rushing-touchdowns-per-game,rushing-yards-per-game,sack-pct,sacks-per-game,special-teams-touchdowns-per-game,takeaways-per-game,third-down-conversion-pct,third-down-conversions-per-game,touchdowns-per-game,turnover-margin-per-game,two-point-conversion-pct,yards-per-completion,yards-per-pass-attempt,yards-per-play,yards-per-rush-attempt
2014,Jacksonville,7.4,46.35%,8.1,44.29%,-10.2,72.0,27:11,58.35%,0.2,1.6,1.3,16.9,36.84%,0.4,56.76%,0.5,1.6,1.11%,0.4,1.1,39.6,1.5,13.2,12.6,99.1,32:48,65.62%,0.3,2.2,1.9,20.6,40.00%,0.3,194.7,41.5,2.4,33.8,60.61%,12.5,53.33%,1.5,243.7,1.4,67.8,25.8,0.38,4.7,1.0,0.07,1.7,3.5,31.2,32.42%,6.7,45.99%,33.33%,0.9,34.27%,127.1,42.80%,6.3,2.8,--,11.0,370.8,7.2,5.5,4.1,3.23%,63.50%,0.9,187.6,4.6,1.9,35.8,61.8,0.252,-0.128,6.0,11.31%,4.4,2.0,40.63%,22.6,5.4,36.50%,33.33%,0.6,102.1,7.68%,2.8,0.0,1.3,31.94%,4.3,1.7,-0.4,25.00%,9.2,6.2,4.7,4.5
2014,Kansas City,10.5,51.46%,11.6,48.51%,4.5,92.2,29:59,64.91%,0.1,1.9,1.6,19.3,41.67%,0.3,48.72%,0.7,1.1,1.10%,0.4,0.4,40.5,2.3,10.1,7.5,86.4,30:00,58.35%,0.0,2.3,2.0,19.4,38.10%,0.5,189.7,38.9,1.6,34.1,59.35%,11.5,84.62%,1.4,203.3,1.1,64.0,17.6,0.274,4.9,1.3,0.08,1.3,3.3,27.1,34.84%,6.8,42.29%,15.38%,0.3,38.50%,127.3,36.57%,4.9,1.6,100.00%,10.2,330.5,6.0,5.2,4.7,1.22%,56.34%,1.1,198.9,5.5,2.1,42.6,60.1,0.367,0.093,4.4,9.04%,3.1,3.0,58.33%,26.3,5.8,43.66%,45.00%,1.1,119.9,7.78%,2.9,0.1,0.9,39.80%,5.0,2.5,-0.2,0.00%,9.9,7.0,5.3,4.6
2014,LA Chargers,10.4,50.16%,11.2,52.55%,0.0,93.4,30:43,66.20%,0.2,1.6,1.4,20.4,45.45%,0.3,56.76%,0.3,1.4,1.34%,0.4,1.1,38.1,2.3,11.9,9.9,91.3,29:16,61.07%,0.2,2.1,1.8,19.2,20.00%,0.1,176.3,40.9,2.2,32.8,54.72%,10.5,63.16%,1.5,214.2,2.6,61.8,21.8,0.352,4.3,1.0,0.07,1.6,3.1,27.4,31.92%,6.1,44.33%,28.95%,0.7,36.69%,124.1,43.00%,5.6,2.4,0.00%,10.7,338.3,6.5,5.5,4.5,3.14%,60.56%,1.9,256.1,6.9,2.3,60.4,63.1,0.345,-0.007,4.7,6.06%,2.3,3.0,54.17%,24.9,4.7,39.45%,15.00%,0.4,85.4,4.73%,1.6,0.0,1.1,45.12%,6.1,2.5,-0.3,--,10.8,7.5,5.4,3.4
2014,LA Rams,12.1,49.57%,8.2,47.81%,-1.9,84.9,29:12,63.50%,0.2,1.9,1.5,18.0,40.00%,0.3,53.85%,0.7,1.7,2.41%,0.8,1.0,42.3,1.9,8.4,13.7,91.8,30:47,68.15%,0.5,1.8,1.6,18.8,0.00%,0.0,170.4,35.9,1.9,33.8,62.79%,11.8,45.00%,1.1,241.3,1.8,62.8,22.1,0.352,4.8,1.2,0.08,1.1,2.4,26.6,27.57%,5.2,42.29%,30.00%,0.8,31.37%,110.3,38.68%,5.1,2.5,0.00%,10.5,351.6,7.2,5.6,4.2,3.11%,58.73%,1.3,212.5,7.7,1.3,71.2,59.8,0.339,-0.014,5.1,8.36%,2.9,2.8,50.00%,24.7,4.9,41.27%,30.56%,0.7,102.2,6.90%,2.5,0.1,1.6,35.42%,4.3,2.3,-0.1,100.00%,10.4,7.2,5.3,4.1
2014,Las Vegas,6.9,46.97%,8.9,47.50%,-12.4,74.4,28:20,58.03%,0.1,1.4,1.2,15.5,60.00%,0.6,42.55%,0.8,1.8,1.67%,0.6,1.0,40.0,1.6,15.2,13.1,96.9,31:39,63.75%,0.3,2.4,2.0,20.0,44.44%,0.3,200.8,38.7,2.9,33.6,59.38%,11.9,56.86%,1.8,238.1,2.2,65.1,28.3,0.434,5.2,1.0,0.08,1.9,3.6,30.1,29.69%,5.9,46.21%,33.33%,1.1,33.40%,119.4,38.46%,5.3,3.2,0.00%,11.1,357.6,7.1,5.5,4.0,2.54%,66.10%,1.4,204.7,7.3,1.2,58.8,62.1,0.255,-0.18,6.8,4.26%,1.8,1.8,71.43%,21.1,3.5,33.90%,14.29%,0.3,77.5,3.93%,1.4,0.1,0.9,33.90%,5.0,1.8,-0.9,--,9.0,5.5,4.5,3.7
2014,Miami,10.1,49.34%,14.2,51.09%,0.9,92.5,30:07,66.22%,0.2,2.3,1.8,22.6,36.84%,0.4,58.70%,0.7,1.4,2.61%,0.9,0.8,38.6,2.4,9.9,13.4,89.7,29:52,62.94%,0.0,2.1,1.6,19.3,59.09%,0.8,145.6,38.2,2.5,33.6,62.78%,12.1,64.29%,1.7,222.3,1.0,64.3,23.3,0.362,3.8,0.9,0.06,1.8,3.4,28.3,32.04%,6.2,44.02%,30.95%,0.8,35.26%,121.1,43.95%,6.1,2.6,66.67%,10.5,343.4,6.6,5.3,4.3,2.02%,61.63%,1.7,233.1,5.1,2.3,39.7,65.0,0.373,0.011,3.7,7.18%,2.9,4.3,51.47%,24.9,6.2,38.37%,28.57%,0.8,117.0,6.77%,2.4,0.0,1.6,40.00%,5.0,2.6,0.1,100.00%,9.5,6.8,5.4,4.7
2014,Minnesota,11.0,47.39%,8.6,48.34%,-1.1,79.3,28:45,62.28%,0.3,2.2,1.6,18.0,50.00%,0.4,46.67%,0.1,1.3,2.43%,0.8,1.1,38.7,1.8,11.1,10.3,92.9,31:14,66.10%,0.1,1.9,1.6,20.1,64.29%,0.6,182.2,38.4,2.3,33.4,58.88%,11.8,68.42%,1.6,223.7,2.0,64.1,21.4,0.335,4.8,1.2,0.07,1.6,3.0,28.1,31.15%,6.3,43.90%,26.32%,0.6,35.19%,121.4,41.47%,5.6,2.4,0.00%,10.1,345.1,6.7,5.4,4.3,3.48%,57.90%,1.1,203.9,6.3,1.7,52.3,61.3,0.331,-0.003,4.8,8.98%,3.2,2.4,53.85%,25.8,5.6,42.10%,34.29%,0.8,112.8,7.13%,2.6,0.1,1.2,39.05%,5.1,2.2,-0.1,100.00%,10.1,6.9,5.2,4.4
2014,NY Giants,13.2,51.21%,10.6,51.26%,-1.3,92.2,30:44,63.10%,0.1,1.6,1.5,21.0,31.25%,0.3,36.96%,0.9,1.8,3.26%,1.1,0.9,38.6,2.7,10.6,14.4,89.4,29:15,62.07%,0.2,1.9,1.8,20.4,40.00%,0.3,193.3,41.2,2.5,32.6,57.36%,11.7,55.56%,1.6,240.6,1.7,62.9,25.0,0.397,4.7,1.0,0.07,1.6,3.2,27.4,34.36%,7.0,43.50%,33.33%,0.9,35.96%,135.1,36.00%,4.5,2.8,25.00%,11.9,375.8,7.4,6.0,4.9,2.31%,58.66%,1.9,267.0,6.3,2.2,55.9,67.9,0.35,-0.047,5.1,4.71%,1.9,3.8,59.02%,28.1,5.2,41.34%,29.55%,0.8,100.2,8.26%,2.9,0.0,1.7,42.98%,6.3,2.8,-0.1,--,11.2,7.4,5.4,3.6
2014,NY Jets,10.3,53.69%,7.4,49.23%,-7.4,75.1,30:49,57.63%,0.0,2.4,2.0,18.1,56.25%,0.6,53.66%,0.6,1.5,1.12%,0.4,0.9,39.9,1.7,14.2,10.5,101.5,29:10,64.13%,0.3,2.0,1.6,18.8,0.00%,0.0,212.8,42.0,2.6,33.6,64.67%,12.1,67.39%,1.9,234.1,2.0,61.0,25.1,0.411,5.1,1.1,0.08,1.8,3.1,24.6,24.67%,4.6,40.27%,21.74%,0.6,28.44%,93.1,45.21%,6.2,2.9,100.00%,10.9,327.2,7.0,5.4,3.8,3.01%,51.81%,1.0,184.1,6.8,1.4,58.3,65.8,0.269,-0.142,4.9,8.62%,2.9,2.9,36.17%,31.7,7.0,48.19%,40.74%,0.7,142.4,7.72%,2.8,0.0,0.8,38.89%,5.7,1.7,-0.7,0.00%,10.3,6.4,5.0,4.5
2014,New England,16.2,46.63%,14.2,53.17%,10.9,98.6,29:56,64.60%,0.1,2.1,2.0,23.2,60.00%,0.5,59.46%,0.2,0.8,3.07%,1.1,0.6,39.2,3.2,10.8,8.7,81.4,30:03,58.59%,0.1,2.2,1.7,20.8,42.31%,0.6,150.5,36.6,1.9,36.2,58.56%,12.2,75.68%,1.6,236.4,2.8,64.3,19.5,0.303,4.1,1.1,0.06,1.5,2.9,25.9,27.81%,5.8,40.24%,18.92%,0.4,30.73%,104.9,38.43%,4.9,2.1,75.00%,11.1,341.3,6.5,5.3,4.1,1.58%,59.59%,2.3,263.8,7.4,2.3,65.6,67.5,0.451,0.148,4.2,4.01%,1.6,4.3,62.34%,27.3,6.3,40.41%,26.98%,0.9,106.6,5.78%,2.2,0.2,1.7,46.22%,6.4,3.5,0.8,0.00%,10.6,7.1,5.5,3.9
2014,New Orleans,10.7,48.82%,14.0,51.26%,-1.4,97.0,29:48,69.20%,0.0,1.4,1.2,24.7,53.33%,0.5,37.84%,0.8,1.9,2.20%,0.8,1.1,42.9,3.1,12.3,13.9,92.9,30:09,62.45%,0.3,2.0,1.9,21.6,50.00%,0.3,163.1,41.4,2.7,34.1,59.42%,12.8,55.32%,1.6,251.2,1.8,63.9,26.5,0.414,3.9,0.8,0.06,2.0,3.2,27.7,32.17%,6.9,43.30%,36.17%,1.1,34.59%,132.8,46.05%,6.2,2.9,75.00%,11.8,384.0,7.4,6.0,4.8,2.58%,62.92%,2.1,297.8,5.0,2.3,41.9,68.4,0.366,-0.048,3.6,4.35%,1.9,4.1,60.00%,25.4,6.3,37.08%,32.65%,1.0,113.6,5.86%,2.1,0.0,1.1,48.28%,6.1,3.1,-0.8,0.00%,10.4,7.5,6.0,4.5
2014,Philadelphia,15.4,40.90%,14.2,47.99%,4.6,84.8,26:40,61.90%,0.3,2.3,2.0,22.3,63.64%,0.4,50.00%,0.9,2.3,2.03%,0.8,1.3,38.9,2.7,13.3,11.7,91.6,33:19,58.38%,0.2,1.7,1.4,21.1,25.00%,0.2,208.3,36.6,2.8,36.9,62.43%,13.2,62.50%,1.9,264.9,2.4,69.6,25.0,0.359,5.7,1.3,0.08,1.6,2.7,29.6,26.04%,5.5,42.55%,29.17%,0.9,29.47%,110.7,37.93%,5.5,3.0,0.00%,12.3,375.6,7.2,5.4,3.7,3.38%,57.82%,1.7,272.3,7.2,1.8,62.2,70.7,0.419,0.06,4.8,4.89%,2.0,3.7,49.15%,29.8,6.8,42.18%,29.63%,1.0,124.5,7.66%,3.1,0.4,1.8,43.46%,6.4,3.4,-0.5,--,11.3,7.4,5.6,4.2
2014,Pittsburgh,14.2,55.84%,12.5,52.74%,3.2,101.5,32:34,67.27%,0.3,2.1,1.9,23.6,53.85%,0.4,42.50%,0.7,1.4,1.92%,0.6,0.7,38.2,2.6,11.2,12.2,99.2,27:25,64.40%,0.0,2.1,1.9,19.6,73.33%,0.6,161.5,39.2,2.5,33.7,61.26%,12.0,74.42%,1.9,253.1,2.1,58.8,23.4,0.398,4.1,0.9,0.07,1.7,3.1,23.1,27.93%,5.5,39.30%,23.26%,0.6,27.72%,97.1,37.50%,4.4,2.5,0.00%,11.7,350.2,7.5,6.0,4.2,1.82%,61.23%,2.0,302.6,6.5,2.4,55.8,67.1,0.397,-0.001,3.8,5.44%,2.2,3.4,51.72%,26.0,6.1,38.77%,20.00%,0.6,107.1,5.60%,2.0,0.1,1.3,43.75%,5.8,2.9,-0.1,80.00%,11.6,8.1,6.1,4.1
2014,San Francisco,13.3,51.06%,5.6,53.12%,-2.1,86.3,31:27,59.96%,0.2,1.9,1.6,18.9,55.56%,0.6,32.43%,0.8,1.4,4.17%,1.4,0.6,39.6,1.9,10.4,10.7,79.5,28:32,58.80%,0.1,1.3,1.3,19.3,50.00%,0.4,185.8,40.2,2.3,34.4,61.04%,11.8,72.50%,1.8,220.7,2.3,61.8,21.3,0.344,4.6,1.2,0.07,1.7,2.8,25.1,26.95%,5.2,40.65%,17.50%,0.4,31.34%,100.8,43.35%,5.5,2.5,--,10.9,321.4,6.4,5.2,4.0,2.05%,53.42%,1.3,191.4,7.3,2.1,58.6,63.1,0.303,-0.041,4.6,9.65%,3.3,2.8,43.18%,29.4,6.5,46.58%,30.30%,0.6,136.0,6.13%,2.3,0.0,1.8,40.19%,5.4,2.1,0.4,--,10.5,7.0,5.2,4.6
2014,Seattle,11.0,49.47%,13.5,56.07%,8.9,94.5,31:26,62.65%,0.2,2.1,1.8,20.2,33.33%,0.2,51.67%,0.4,1.1,2.95%,0.9,0.6,38.0,2.6,9.4,6.8,78.8,28:33,61.53%,0.0,1.7,1.5,17.6,60.00%,0.5,201.2,39.4,1.6,32.1,63.09%,11.1,66.67%,1.1,187.3,1.9,58.8,16.3,0.277,5.1,1.6,0.09,1.4,2.4,24.5,25.87%,4.6,41.68%,26.67%,0.4,31.79%,87.3,37.50%,4.8,1.7,50.00%,9.5,274.6,5.8,4.7,3.6,2.17%,48.56%,1.4,205.6,8.0,1.4,61.8,63.5,0.396,0.119,3.9,8.83%,2.7,3.7,51.52%,32.7,8.8,51.44%,43.14%,1.2,169.8,6.48%,2.2,0.1,1.6,43.57%,5.8,2.8,0.6,50.00%,11.7,7.9,5.9,5.2
2014,Tampa Bay,7.7,44.55%,9.6,45.83%,-8.3,75.2,27:15,56.69%,0.2,1.5,1.3,16.4,33.33%,0.3,49.06%,0.8,2.1,2.48%,0.9,1.3,37.1,1.8,12.8,12.1,97.2,32:44,68.62%,0.1,2.4,1.8,22.1,55.56%,0.3,149.8,37.5,2.7,35.3,63.17%,13.9,60.87%,1.8,255.3,1.7,66.8,25.6,0.384,4.0,0.9,0.06,2.0,3.3,29.3,29.18%,6.4,43.82%,32.61%,0.9,30.81%,113.7,43.66%,5.8,2.9,33.33%,10.6,368.9,7.2,5.5,3.9,3.77%,62.22%,1.3,206.1,7.4,1.8,58.7,58.6,0.296,-0.088,4.9,8.92%,3.3,2.4,53.85%,22.1,4.5,37.78%,22.58%,0.4,85.9,6.00%,2.3,0.0,1.6,37.44%,4.8,1.9,-0.5,--,11.0,6.8,5.0,3.9
2014,Tennessee,8.4,46.85%,7.5,44.86%,-11.5,81.0,27:30,58.28%,0.1,1.4,1.2,16.1,35.29%,0.4,56.67%,0.6,1.6,2.20%,0.8,1.0,40.8,1.6,13.4,13.9,93.6,32:29,63.67%,0.1,2.4,2.1,22.3,45.45%,0.3,188.1,41.2,2.8,34.1,59.10%,13.2,58.33%,1.8,235.8,1.7,68.8,27.4,0.398,4.6,0.9,0.07,2.3,3.9,32.3,33.33%,7.4,46.91%,35.42%,1.1,36.78%,137.2,41.41%,5.9,3.0,0.00%,10.9,373.0,6.9,5.4,4.3,3.12%,61.26%,1.3,213.3,6.9,1.5,60.4,57.4,0.276,-0.122,5.6,8.88%,3.1,2.4,48.72%,22.3,4.7,38.74%,21.43%,0.4,90.4,6.68%,2.4,0.0,1.0,30.10%,3.7,1.8,-0.6,0.00%,11.4,7.3,5.3,4.1
2014,Washington,9.2,51.07%,9.4,50.80%,-8.6,88.8,30:26,66.54%,0.0,1.7,1.5,19.9,25.00%,0.3,52.63%,0.8,1.9,1.35%,0.4,1.1,40.0,2.1,13.7,13.7,108.3,29:33,66.54%,0.3,1.6,1.4,19.2,55.56%,0.3,202.1,40.4,2.9,32.5,63.52%,12.2,66.04%,2.2,249.4,2.2,61.1,27.4,0.448,5.0,1.1,0.08,1.6,3.0,26.4,25.08%,4.8,43.15%,20.75%,0.7,30.15%,107.6,43.00%,5.6,3.3,100.00%,11.5,357.0,7.7,5.8,4.1,3.29%,60.14%,1.1,252.9,7.5,2.8,70.6,62.9,0.299,-0.149,4.9,9.59%,3.6,3.0,47.92%,25.1,5.5,39.86%,45.45%,0.9,105.7,6.47%,2.3,0.0,1.2,31.47%,3.9,2.1,-0.8,0.00%,11.1,8.2,5.7,4.2
2015,Arizona,14.1,51.40%,15.1,53.53%,8.2,96.5,31:26,62.27%,0.3,1.8,1.7,23.0,58.33%,0.4,47.37%,0.8,1.8,3.26%,1.2,1.1,36.2,3.1,10.6,10.6,82.3,28:33,59.85%,0.1,1.7,1.7,17.9,45.00%,0.5,197.6,41.8,2.2,35.8,61.92%,11.1,66.67%,1.6,236.8,1.7,61.9,21.2,0.343,4.7,1.2,0.08,1.7,3.0,24.0,28.48%,5.1,38.74%,28.57%,0.7,29.07%,97.1,37.66%,5.0,2.3,50.00%,11.0,333.8,6.6,5.4,4.0,2.95%,58.16%,2.2,287.3,5.8,2.7,46.4,64.7,0.455,0.113,3.8,4.87%,1.8,3.9,60.00%,27.1,5.5,41.84%,26.98%,0.9,112.1,5.56%,2.1,0.1,1.9,45.70%,5.6,3.5,0.1,100.00%,12.9,8.3,6.2,4.1
2015,Atlanta,10.7,53.08%,10.1,53.35%,-0.4,87.8,32:11,66.02%,0.3,1.9,1.6,22.4,52.63%,0.6,52.50%,0.8,1.9,2.67%,0.9,1.1,40.4,2.1,10.9,10.4,86.9,27:47,65.95%,0.1,1.6,1.3,20.9,33.33%,0.3,161.8,39.8,2.4,35.1,58.81%,12.3,46.34%,1.2,242.6,1.9,62.3,21.6,0.346,4.1,1.1,0.07,2.1,3.3,26.0,31.94%,6.7,41.77%,48.78%,1.3,30.21%,105.0,42.71%,5.1,2.6,0.00%,10.5,347.6,6.9,5.6,4.0,2.74%,60.80%,1.3,273.9,6.3,2.1,60.6,67.1,0.316,-0.031,3.7,4.90%,2.0,3.3,54.72%,26.3,5.9,39.20%,34.21%,0.8,100.4,3.28%,1.2,0.0,1.4,47.14%,6.7,2.4,-0.4,33.33%,10.7,7.4,5.6,3.8
2015,Baltimore,9.5,48.58%,10.8,51.30%,-4.6,79.4,30:09,63.02%,0.1,2.5,2.1,20.2,50.00%,0.8,45.16%,0.4,1.8,1.10%,0.4,1.3,42.9,1.8,12.8,12.1,99.6,29:50,64.22%,0.3,2.3,1.9,19.4,44.44%,0.3,197.8,39.1,2.5,34.1,60.77%,11.8,66.67%,1.9,233.6,2.6,62.5,25.1,0.401,5.1,1.1,0.08,1.6,2.9,26.1,25.72%,5.0,41.80%,22.22%,0.6,30.77%,103.8,39.81%,5.4,2.8,40.00%,10.7,337.4,6.9,5.4,4.0,3.11%,64.64%,1.3,266.9,7.6,1.4,72.1,67.7,0.303,-0.098,4.6,3.43%,1.5,2.9,48.94%,23.9,5.6,35.36%,24.24%,0.5,92.4,6.36%,2.3,0.1,0.9,37.61%,5.3,2.1,-0.9,25.00%,10.0,6.6,5.3,3.9
2015,Buffalo,11.9,54.61%,11.8,49.74%,1.3,95.6,31:18,63.44%,0.2,1.7,1.4,18.6,43.75%,0.4,59.09%,0.6,1.2,2.82%,1.1,0.6,41.3,2.6,11.6,10.9,83.3,28:41,57.64%,0.1,1.7,1.4,20.1,23.08%,0.2,186.6,39.8,2.5,37.6,61.49%,12.4,71.43%,1.9,248.3,2.3,63.6,22.4,0.353,4.7,1.2,0.07,1.7,2.8,24.6,27.02%,5.4,38.74%,23.81%,0.6,30.34%,108.1,40.48%,5.3,2.6,80.00%,11.4,356.4,6.6,5.6,4.4,1.94%,49.90%,1.4,208.9,8.9,1.3,78.1,63.5,0.373,0.02,5.1,8.28%,2.6,2.4,50.00%,31.8,7.6,50.10%,42.22%,1.2,152.0,3.37%,1.3,0.0,1.6,37.89%,5.4,2.8,0.4,40.00%,11.3,7.7,5.7,4.8
2015,Carolina,17.8,51.36%,14.1,56.04%,12.9,100.3,32:10,60.69%,0.4,2.2,1.8,22.1,54.55%,0.3,51.11%,0.5,1.1,4.06%,1.7,0.6,39.5,3.4,7.1,12.0,72.8,27:48,60.08%,0.1,1.6,1.2,19.0,60.00%,1.0,193.1,40.9,2.1,41.1,67.25%,12.8,62.50%,1.4,239.1,1.6,65.7,19.3,0.293,4.7,1.4,0.07,1.3,2.5,21.8,24.56%,4.7,33.14%,30.00%,0.7,26.52%,86.3,37.90%,5.2,2.2,66.67%,9.7,325.4,5.8,5.0,4.0,1.99%,49.29%,2.1,225.8,6.2,1.4,53.2,66.2,0.487,0.194,4.3,5.96%,1.9,3.9,70.00%,33.6,8.4,50.71%,34.78%,1.3,143.2,6.57%,2.9,0.0,2.7,43.97%,5.7,3.8,1.6,100.00%,12.1,7.9,5.6,4.3
2015,Chicago,10.4,52.88%,10.6,50.53%,-3.9,89.7,31:12,63.86%,0.0,2.4,2.1,19.5,60.00%,0.4,52.63%,0.6,1.3,1.56%,0.5,0.8,39.5,2.1,13.5,10.8,99.1,28:47,62.77%,0.3,1.8,1.5,19.2,41.67%,0.3,181.9,39.3,2.5,32.1,59.28%,11.4,65.96%,1.9,224.6,1.4,61.3,24.8,0.405,4.6,1.0,0.08,1.7,2.8,27.1,33.55%,6.4,44.14%,19.15%,0.6,34.99%,120.9,44.28%,5.6,2.9,--,11.2,345.4,7.0,5.6,4.5,2.29%,54.30%,1.3,228.9,6.2,1.7,56.8,64.0,0.327,-0.078,4.6,5.94%,2.1,3.1,48.98%,29.3,6.8,45.70%,38.24%,0.8,115.9,6.39%,2.2,0.0,1.1,42.47%,5.8,2.1,-0.3,40.00%,11.0,7.3,5.4,4.0
2015,Cincinnati,12.7,50.19%,12.7,51.82%,8.1,101.4,30:44,65.38%,0.1,1.7,1.4,20.2,61.54%,0.5,54.29%,0.6,1.2,3.23%,1.3,0.6,40.5,3.0,6.6,10.6,78.6,29:15,63.78%,0.2,2.1,1.8,19.3,47.62%,0.6,191.7,38.8,1.6,40.1,64.63%,12.5,63.33%,1.1,245.8,2.1,64.8,17.5,0.27,4.9,1.4,0.08,1.1,2.5,21.9,24.39%,4.7,33.88%,26.67%,0.5,28.24%,96.7,38.10%,5.2,1.8,0.00%,9.6,342.5,6.1,5.3,4.4,1.83%,54.20%,1.9,241.8,7.0,2.2,58.6,63.1,0.406,0.136,4.4,6.02%,2.1,3.5,65.00%,28.9,6.1,45.80%,36.54%,1.1,111.5,6.32%,2.7,0.0,1.8,39.81%,5.1,3.1,0.5,100.00%,11.5,7.9,5.6,3.9
2015,Cleveland,8.8,52.34%,8.4,49.19%,-9.6,84.0,30:24,60.92%,0.1,2.0,1.8,19.2,41.67%,0.6,43.48%,1.1,1.9,2.15%,0.7,0.8,40.1,1.6,13.4,13.4,101.8,29:35,63.01%,0.1,2.2,1.9,20.1,66.67%,0.6,143.5,36.4,2.8,31.9,57.94%,11.6,69.39%,2.1,250.8,1.9,62.4,27.0,0.433,3.9,0.8,0.06,2.3,3.9,28.6,32.40%,6.5,45.89%,22.45%,0.7,33.87%,128.4,39.90%,5.1,3.1,50.00%,12.5,379.2,7.9,6.1,4.5,1.97%,63.53%,1.3,236.4,7.5,2.1,67.7,65.1,0.267,-0.166,4.4,8.01%,3.3,2.9,38.30%,23.8,5.1,36.47%,17.86%,0.3,95.6,5.37%,1.8,0.1,1.3,41.85%,5.9,1.8,-0.6,50.00%,10.2,6.8,5.1,4.0
2015,Dallas,8.4,53.93%,8.8,49.40%,-6.2,76.4,31:07,63.14%,0.1,2.0,1.9,19.2,50.00%,0.5,34.48%,0.7,2.1,1.58%,0.5,1.4,42.5,1.5,10.4,12.3,94.2,28:52,65.22%,0.3,2.3,1.9,19.8,50.00%,0.3,190.4,41.2,2.2,31.6,54.26%,10.8,46.34%,1.2,227.3,2.0,62.3,23.4,0.375,4.6,1.0,0.07,1.6,3.1,28.8,35.65%,7.1,46.14%,39.02%,1.0,34.69%,120.7,39.13%,5.1,2.6,100.00%,11.0,347.9,7.2,5.6,4.2,4.16%,57.94%,1.0,217.0,7.0,2.4,55.1,60.6,0.284,-0.092,4.3,5.87%,2.1,2.8,44.44%,25.5,5.9,42.06%,30.77%,0.5,118.0,5.77%,1.9,0.1,0.7,34.56%,4.1,1.6,-1.4,100.00%,10.4,7.0,5.5,4.6
2015,Denver,10.9,48.84%,10.6,51.18%,3.8,76.9,29:45,60.15%,0.3,2.3,2.1,19.2,46.67%,0.4,47.92%,0.5,1.8,2.40%,0.9,1.3,39.7,1.9,8.8,9.6,77.7,30:14,59.31%,0.2,2.1,1.7,18.1,35.00%,0.4,239.5,41.5,1.8,37.0,56.92%,10.3,57.14%,1.1,210.9,2.9,64.9,18.3,0.282,5.8,1.6,0.09,1.4,2.4,24.7,27.08%,4.9,37.98%,34.29%,0.7,27.86%,81.4,33.07%,4.7,1.9,0.00%,9.6,292.3,5.7,4.5,3.3,3.41%,60.23%,1.2,240.6,7.0,1.7,64.6,66.2,0.334,0.052,5.6,5.99%,2.4,2.7,47.92%,26.3,5.2,39.77%,34.15%,0.8,107.0,8.14%,3.3,0.1,1.7,34.38%,4.9,2.3,-0.1,50.00%,10.7,6.8,5.2,4.1
